,link_id,link_dir,link_name,from_node_id,to_node_id,link_type,link_length,number_of_lanes,link_speed_limit,link_geometry,right_turn_lanes,left_turn_lanes,straight_turn_lanes,u_turn_lanes
1255,659_1,single,鹏程一路,659_1_8172,659,driving,144.84866489494416,1,Not Defined,"LINESTRING(114.04665613857901 22.54876265488309 3.863791908150378,114.04665613857904 22.548762654882875 3.863791908150378,114.0466590475425 22.54862859617675 3.8249632689248543,114.04666099334095 22.548538313297215 3.798833462876613,114.04666292389805 22.54844803073108 3.772719572623928,114.04666483529172 22.548357748429098 3.7466216052034387,114.04666672359993 22.548267466342022 3.7205395641331758,114.04666858490073 22.548177184420584 3.694473448708837,114.04667041527233 22.548086902615562 3.668423265967065,114.04667221079299 22.547996620877708 3.642389015203556,114.04667396754107 22.54790633915777 3.6163707041586752,114.046675681595 22.547816057406504 3.5903683300169544,114.04667734903336 22.547725775574676 3.5643818991113165,114.04667896593479 22.547635493613033 3.5384114135523466,114.04668052837795 22.547545211472336 3.5124568768580793,114.04668203244175 22.547454929103342 3.486518291139103,114.04669904370932 22.547455168662538 3.486511952043626)",1.0,0.0,0.0,0.0
1256,674_-1,single,鹏程一路,8931_-1_674,674,driving,142.02139106118676,1,Not Defined,"LINESTRING(114.04675651447681 22.545828291051222 3.0216705418497454,114.04675675750111 22.545828293866826 3.0216702941399176,114.04675598238495 22.545918455073895 3.04728728069576,114.04675592692594 22.54600865801681 3.072928742406959,114.04675636491552 22.546098901040004 3.098595210584513,114.0467570698662 22.54618918247517 3.1242872073910477,114.04675781501177 22.54627950065644 3.1500052514705987,114.04675837330731 22.546369853926468 3.1757498713193293,114.04675851742921 22.546460240633508 3.201521587692481,114.04675801977486 22.54655065911943 3.227320926271368,114.04675664951775 22.546641116218808 3.253150851839538,114.04675398889087 22.546731600497733 3.2790099224698928,114.0467501792337 22.54682197954731 3.3048597008390943,114.04674567564804 22.546912265639797 3.3307017006546276,114.04674093212678 22.54700247105291 3.356537430698049,114.04673555193907 22.547110820960167 3.38758938784099,114.04671855415884 22.54711014871165 3.3874708401084774)",1.0,0.0,0.0,0.0
1257,674_1,single,鹏程一路,674,8931_1_674,driving,142.02139106118676,1,Not Defined,"LINESTRING(114.04671855415884 22.54711014871165 3.3874708401084774,114.04670155637878 22.54710947646133 3.387352770907085,114.046706945815 22.547000938538545 3.356246929029575,114.04671168906732 22.546910738701655 3.3304127957376974,114.04671618512295 22.546820605289266 3.304614497096495,114.04671998228501 22.54673052616545 3.278850497581015,114.04672262996783 22.546640489188878 3.2531192574440975,114.04672399498634 22.546550368744168 3.227385468111453,114.04672449126127 22.546460195548594 3.201656118252307,114.04672434739892 22.546369980329665 3.175933297922877,114.04672378970854 22.54627972475081 3.1502165159252247,114.04672304477725 22.54618943048183 3.1245052824688715,114.04672233946968 22.546099099186943 3.098799099318689,114.04672190092793 22.546008732521823 3.0730974654246763,114.04672195657177 22.54591833213974 3.0473998769219586,114.0467227340986 22.54582789970667 3.02170583346429)",0.0,0.0,1.0,0.0
1258,653_-1,single,Road(653),742,714,driving,57.1796432721073,1,Not Defined,"LINESTRING(114.04683337636182 22.543238144447347 2.292226018963959,114.04666651799552 22.543214319323415 2.2862999270214517,114.04656923655268 22.543213237038135 2.2864393989627776,114.04647198422984 22.543211918542564 2.286528554064687,114.0463747596123 22.54321046521236 2.286595667177578,114.04627756128573 22.543208978342307 2.2866689842992436,114.04611063532138 22.54320663846045 2.28689108432789,114.04611094339342 22.543185197413294 2.280909246602486)",0.0,0.5,0.5,0.0
1259,657_-1,single,Road (657),714,657_-1_662,driving,17.996458745260277,2,Not Defined,"LINESTRING(114.04611094339342 22.543185197413294 2.280909246602486,114.0459733401794 22.543048064002612 2.243437895688155,114.04597417519201 22.5428909654146 2.199681000301766)",0,0,2,0
1260,662_-1,single,Road (662),657_-1_662,9848,driving,29.162144705308375,1,Not Defined,"LINESTRING(114.04597417519201 22.5428909654146 2.1996810003017666,114.04597546478361 22.542890802543397 2.1996284414141662,114.045956360101 22.542811879150605 2.1777769670819733,114.04586302050096 22.54267213860426 2.13946036960278,114.04567699380536 22.54241728227038 2.069804406518699)",0,0,1,0
1261,7574_-1,single,深南大道,9813,9848,driving,184.82426007007183,4,Not Defined,"LINESTRING(114.04776228398921 22.5425422367163 2.0953739961182936,114.04767667768522 22.542596652238636 2.1114799298111673,114.04757948612566 22.542594606344423 2.111226128139981,114.04748229721272 22.54259244899611 2.1109661780416826,114.04738510933358 22.542590253307925 2.1107192833870734,114.04728792216851 22.542588033682136 2.1104883385852,114.04719073435933 22.542585851406315 2.110289261828691,114.04709354629885 22.54258368856225 2.1101159680334995,114.04699635888788 22.54258150432139 2.1099560076535573,114.04689917019546 22.54257938580061 2.1098324712164005,114.04680197383436 22.542577621455475 2.1098243923359066,114.04670477843344 22.542575821496076 2.109822373904502,114.04660759013863 22.542573708108744 2.1097481247357437,114.04651040339336 22.542571532171955 2.1096702401346805,114.04641321957828 22.54256923100129 2.1095701939155607,114.04631603492412 22.542566974886636 2.1094941868373094,114.04621885263538 22.54256461854372 2.10940075137606,114.04612166837188 22.542562358407984 2.1093433542206608,114.04602447994331 22.542560294066824 2.1093485475072717,114.04588040086894 22.542557447747683 2.109428394349668,114.04567699380536 22.54241728227038 2.069804406518699)",0,0,4,0
1262,727_-1,single,鹏程一路,8938_-1_727,742,driving,127.64040192671796,1,Not Defined,"LINESTRING(114.04674547595872 22.54447720654852 2.639774172825414,114.04674523296117 22.54447720228701 2.639774024339611,114.04674694181006 22.544386953884793 2.6143796271567505,114.04674842053433 22.544296697375184 2.5889996918527,114.04674969976809 22.544206433172867 2.56363420857491,114.04675081015034 22.544116161692962 2.5382831597298914,114.04675178232516 22.544025883350926 2.5129465354650935,114.0467526469416 22.5439355985624 2.487624323816798,114.04675343465368 22.54384530774312 2.462316507895235,114.0467541761205 22.543755011308875 2.437023077847851,114.04675490200609 22.543664709675447 2.4117440210072045,114.04675564297949 22.543574403258607 2.3864793211872426,114.04675642971479 22.543484092474078 2.3612289678316873,114.0467580229572 22.54332477124383 2.316721260439978,114.04683337636182 22.543238144447347 2.292226018963959)",0,0,1,0
1263,727_1,single,鹏程一路,742,8938_1_727,driving,127.64040192671796,1,Not Defined,"LINESTRING(114.04683337636182 22.543238144447347 2.292226018963959,114.0467920465879 22.5433250970721 2.3166667297668955,114.04679045398275 22.543484358977555 2.3611578645017888,114.04678966744292 22.54357464991275 2.386402668303946,114.04678892657284 22.54366494645165 2.4116646046063583,114.04678820070852 22.543755248178474 2.4369436888914864,114.04678745918076 22.54384555467747 2.4622399380492346,114.04678667131532 22.54393586553292 2.487553370376949,114.04678580643265 22.544026180329087 2.512883999245923,114.04678483384819 22.544116498650215 2.5382318457683883,114.04678372287209 22.544206820080426 2.56359692050075,114.04678244280946 22.544297144203636 2.588979245258961,114.04678096296014 22.54438747060347 2.6143788327105897,114.04677925261888 22.54447779886308 2.63979570185670)",0.0,0.0,1.0,0.0
1264,9177_-1,single,Road (9177),9841,742,driving,16.235906675616235,1,Not Defined,"LINESTRING(114.04733962726253 22.543168404661316 2.2708706737806925,114.0470201393277 22.543217698027476 2.2857704111205353,114.04686230956662 22.543216189095748 2.285980840000825,114.04683337636182 22.543238144447347 2.292226018963959)",0.5,0.0,0.5,0.0
1265,752_-1,single,Road(752),3115_-1_752,766,driving,128.04998597225094,2,Not Defined,"LINESTRING(114.04912549648726 22.54303140832138 2.2293701150882375,114.04912549685805 22.543031408321312 2.2297254151002646,114.04902829284013 22.543029995582376 2.229376163447083,114.048931090144 22.54302858302155 2.2290426695335843,114.04883388872031 22.543027174234297 2.2287259305339493,114.0487366885198 22.5430257728159 2.228426942214915,114.04863948949315 22.543024382361537 2.2281467031581035,114.04854229159112 22.543023006466214 2.2278862091302494,114.04844509476435 22.54302164872478 2.2276464594166985,114.04834789896353 22.54302031273194 2.227428446969298,114.04825070413936 22.543019002082257 2.2272331710733915,114.04815351024247 22.54301772037013 2.2270616289031575,114.04805631722355 22.543016471189823 2.2269148162253303,114.04788088602481 22.543014310315552 2.226715619816711,114.04788110472168 22.54299850856702 2.2219568499819147)",0.0,0.0,2.0,0.0
1266,760_-1,single,Road (760),766,760,driving,56.40438402154074,1,Not Defined,"LINESTRING(114.04788110472168 22.54299850856702 2.2219568499819147,114.04753941850743 22.542980754802315 2.2185527008976225,114.04744235519838 22.542975707171642 2.2173672915459677,114.0473452918964 22.54297065948293 2.2161604355683897,114.04724822860149 22.542965611735955 2.2149525303425053,114.04715116531365 22.54296056393054 2.2137639612826097,114.0469919389841 22.542952283189663 2.211909649954596,114.04699288998809 22.54293650482758 2.2081226426164697)",0.0,0.0,1.0,0.0
1267,780_-1,single,福中路,834_-1_780,9744,driving,42.94416617726621,5,Not Defined,"LINESTRING(114.05041521535263 22.547260702221408 3.4259254740380594,114.05051241291939 22.547262498967175 3.426633054334068,114.05060960960176 22.54726429352897 3.427361718851945,114.051082882402 22.5473431887632 3.4510206592691604)",0.625,0.625,3.75,0.0
1268,3398_-1,single,福中路,7653_-1_3398,3398_-1_834,driving,25.18673965273271,4,Not Defined,"LINESTRING(114.04978877263893 22.54726268330028 3.425597914137577,114.04978877256315 22.547262686902044 3.4255989472023294,114.04988597555842 22.547264473335197 3.426202517350382,114.05003359357895 22.54726719436243 3.427153587078895)",0,0,4,0
1269,3398_1,single,福中路,3398_1_834,7653_1_3398,driving,25.18673965273271,3,Not Defined,"LINESTRING(114.05003115778213 22.547381045982764 3.459813866256305,114.04988354720464 22.54737832512455 3.4588628506964603,114.04978635084841 22.547376538832292 3.45825932276028)",0.0,0.0,3.0,0.0
1270,834_-1,single,福中路,3398_-1_834,834_-1_780,driving,39.23175140649698,5,Not Defined,"LINESTRING(114.05003359357895 22.54726719436243 3.4271535870788954,114.05003388331974 22.547253651570916 3.4232702734503997,114.05013108456632 22.547255447066398 3.4239199113675673,114.050228284843 22.547257244365476 3.4245934519146624,114.05041521535263 22.547260702221408 3.425925474038059,114.05041521535263 22.547260702221408 3.4259254740380594)",0,0,5,0
1271,834_1,single,福中路,834_1_780,3398_1_834,driving,39.23175140649698,4,Not Defined,"LINESTRING(114.0504121945091 22.54740163924915 3.466355664891121,114.05022526344128 22.547398181424196 3.465023647663224,114.05012806537147 22.547396384191636 3.464350127508549,114.05003086804054 22.54739458878613 3.4637005191326407)",4.0,0.0,0.0,0.0
1272,955_-1,single,鹏程二路,955,955,driving,177.90029595178862,1,Not Defined,"LINESTRING(114.04987010273365 22.54754925179296 3.507921795621322,114.0498684578024 22.54763954196586 3.5338710079043123,114.04986681286945 22.547729832136998 3.559835981158052,114.04986516793474 22.547820122306383 3.5858167153831086,114.04986352299824 22.547910412474007 3.611813211283766,114.04986187805984 22.548000702639886 3.6378254660457037,114.04986023311953 22.548090992804003 3.6638534824843743,114.04985858817726 22.548181282966365 3.6898972606003455,114.04985694323295 22.548271573126957 3.7159567989867384,114.04985529828654 22.548361863285784 3.742032098347842,114.049853653338 22.54845215344286 3.7681231579805,114.04985200838725 22.548542443598162 3.7942299771815584,114.04985036343425 22.5486327337517 3.820352559470195,114.04984871847894 22.54872302390347 3.8464909020320874,114.04984707352124 22.548813314053476 3.8726450055715267,114.04984542856114 22.54890360420171 3.8988148686816366,114.04984378359855 22.54899389434817 3.925000494177874,114.04984083906048 22.549155516378065 3.9719128932302272)",0.5,0.5,0.0,0.0
1273,955_1,single,鹏程二路,955,955,driving,177.90029595178862,1,Not Defined,"LINESTRING(114.0498068170725 22.54915498159616 3.97173088800737,114.04980976164993 22.548993359567135 3.9248184903674135,114.0498114066345 22.548903069421137 3.8986328662813863,114.0498130516166 22.548812779273344 3.872463002470318,114.04981469659624 22.548722489123765 3.846308898229918,114.04981634157356 22.548632198972403 3.8201705563745088,114.04981798654855 22.54854190881925 3.7940479761997983,114.04981963152129 22.548451618664313 3.7679411562977765,114.04982127649183 22.548361328507596 3.7418500973715974,114.04982292146022 22.548271038349096 3.7157748001244175,114.0498245664265 22.548180748188813 3.689715261037057,114.0498262113908 22.54809045802676 3.6636714836275606,114.04982785635309 22.548000167862924 3.6376434664879205,114.04982950131345 22.54790987769731 3.6116312124324566,114.04983114627196 22.547819587529915 3.5856347179419927,114.04983279122865 22.547729297360764 3.5596539844234076,114.0498344361836 22.547639007189826 3.5336890111724144,114.04983608113683 22.547548717017126 3.5077397995958917)",1.0,0.0,0.0,0.0
1274,23493_-1,single,鹏程二路,9029_-1_23493,23493,driving,129.78533329613157,1,Not Defined,"LINESTRING(114.04987688466252 22.54595871952118 3.0533705876677693,114.04987712765572 22.545958724112126 3.053372106300673,114.04987517665536 22.546049000828912 3.079039638225802,114.04987327290472 22.546139279402123 3.104723496904473,114.04987141022717 22.5462295597202 3.1304236478548737,114.04986958244584 22.54631984167156 3.156140054484023,114.04986778338355 22.546410125144632 3.181872678087773,114.04986600686304 22.546500410027825 3.2076214792582505,114.04986424670672 22.546590696209563 3.233386431254577,114.04986249673682 22.54668098357823 3.2591674883353776,114.04986075077541 22.546771272022262 3.2849646188337154,114.0498590026442 22.546861561430035 3.3107777833417114,114.04985724616478 22.54695185168997 3.33660694526637,114.04985372216873 22.54713049605337 3.38775780258911,114.04983671191343 22.547130202895744 3.387659864822438)",1.0,0.0,0.0,0.0
1275,23493_1,single,鹏程二路,23493,9029_1_23493,driving,129.78533329613157,1,Not Defined,"LINESTRING(114.04983671191343 22.547130202895744 3.387659864822438,114.0498197016582 22.54712990973632 3.3875623978459317,114.04982322543582 22.546951278635124 3.3364153392233313,114.04982498186502 22.546860992086863 3.3105872378114265,114.04982672998524 22.546770704382133 3.2847745609860133,114.04982847597458 22.546680415632515 3.2589773460438365,114.04983022601132 22.546590125949614 3.2331956260593038,114.04983198627392 22.546499835445022 3.2074294432552097,114.04983376294105 22.546409544230368 3.18167883422457,114.04983556219155 22.54631925241724 3.155943836264119,114.04983739020447 22.546228960117265 3.1302244824482592,114.04983925315902 22.546138667442058 3.10452081288861,114.04984115723468 22.546048374503233 3.0788328676967898,114.049843108611 22.54595808141243 3.053160680650914)",0.0,0.0,1.0,0.0
